file_path,folder,mono_probability,prediction,uncertain,label_studio_id,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0002_slide1_8.png,Monocyte_without_RBC,0.5541,Monocyte,TRUE,65992,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0097_slide1_5.png,Clustered_cell,0.5542,Monocyte,TRUE,65320,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0097_slide1_5.png,Lymphocyte,0.5543,Monocyte,TRUE,59299,Clustered cell
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0003_slide1_4.png,Monocyte_without_RBC,0.5544,Monocyte,TRUE,66012,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0060_slide2_2.png,Clustered_cell,0.5544,Monocyte,TRUE,63036,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0037_slide1_2.png,Clustered_cell,0.5545,Monocyte,TRUE,56864,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0144_slide1_6.png,Unusable,0.5546,Monocyte,TRUE,63594,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0159_slide1_6.png,Clustered_cell,0.5547,Monocyte,TRUE,67665,
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y002_cell_0153_slide1_5.png,RBC alone,0.5552,Monocyte,TRUE,59638,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0067_slide1_1.png,Monocyte_without_RBC,0.5554,Monocyte,TRUE,65015,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y011_cell_0073_slide1_3.png,Monocyte_without_RBC,0.5554,Monocyte,TRUE,494696,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0060_slide2_2.png,Clustered_cell,0.5557,Monocyte,TRUE,61067,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y005_cell_0032_slide1_5.png,Monocyte_with_RBC,0.556,Monocyte,TRUE,64557,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0123_slide2_2.png,Clustered_cell,0.5564,Monocyte,TRUE,61594,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0091_slide1_4.png,Clustered_cell,0.5566,Monocyte,TRUE,63307,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0005_slide3_4.png,Monocyte_without_RBC,0.5566,Monocyte,TRUE,66072,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0053_slide1_3.png,Monocyte_without_RBC,0.557,Monocyte,TRUE,64853,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0119_slide1_6.png,Clustered_cell,0.5571,Monocyte,TRUE,57671,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0232_slide1_4.png,Clustered_cell,0.5574,Monocyte,TRUE,65825,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0084_slide2_1.png,Monocyte_without_RBC,0.558,Monocyte,TRUE,57428,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0115_slide1_6.png,Clustered_cell,0.5581,Monocyte,TRUE,65467,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0006_slide2_4.png,Monocyte_without_RBC,0.5583,Monocyte,TRUE,220401,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0096_slide1_5.png,Clustered_cell,0.5584,Monocyte,TRUE,65310,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0009_slide2_2.png,Monocyte_without_RBC,0.5585,Monocyte,TRUE,60357,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0106_slide1_6.png,Clustered_cell,0.5586,Monocyte,TRUE,67292,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y005_cell_0052_slide1_8.png,Monocyte_with_RBC,0.5588,Monocyte,TRUE,64845,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0300_slide1_2.png,Monocyte_without_RBC,0.5591,Monocyte,TRUE,220196,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0030_slide1_2.png,Unusable,0.5591,Monocyte,TRUE,220791,Clustered cell
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0060_slide2_6.png,Monocyte_without_RBC,0.5592,Monocyte,TRUE,58972,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0029_slide1_6.png,Unusable,0.5594,Monocyte,TRUE,64510,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0035_slide2_3.png,Clustered_cell,0.5594,Monocyte,TRUE,220875,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y010_cell_0060_slide1_3.png,Clustered_cell,0.5595,Monocyte,TRUE,494471,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0011_slide2_5.png,Monocyte_without_RBC,0.5595,Monocyte,TRUE,58314,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0068_slide1_2.png,Unusable,0.5595,Monocyte,TRUE,63117,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0002_slide1_3.png,Monocyte_without_RBC,0.5598,Monocyte,TRUE,220303,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0058_slide2_3.png,Clustered_cell,0.56,Monocyte,TRUE,66854,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y007_cell_0002_slide3_6.png,Unusable,0.56,Monocyte,TRUE,68084,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0044_slide2_4.png,Monocyte_without_RBC,0.5601,Monocyte,TRUE,64738,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0075_slide1_6.png,Monocyte_without_RBC,0.5604,Monocyte,TRUE,65101,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0034_slide2_1.png,Monocyte_without_RBC,0.5606,Monocyte,TRUE,66536,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0008_slide1_5.png,Clustered_cell,0.5608,Monocyte,TRUE,62283,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0337_slide1_2.png,Clustered_cell,0.5611,Monocyte,TRUE,220233,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0082_slide1_7.png,Monocyte_without_RBC,0.5611,Monocyte,TRUE,221436,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0012_slide1_8.png,Monocyte_without_RBC,0.5613,Monocyte,TRUE,64237,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0189_slide1_6.png,Clustered_cell,0.5619,Monocyte,TRUE,61891,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0039_slide2_3.png,Clustered_cell,0.562,Monocyte,TRUE,60811,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0090_slide2_2.png,Unusable,0.5622,Monocyte,TRUE,63305,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0094_slide1_3.png,Unusable,0.5622,Monocyte,TRUE,67181,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0034_slide1_2.png,Clustered_cell,0.5623,Monocyte,TRUE,62685,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0016_slide1_3.png,Monocyte_without_RBC,0.5624,Monocyte,TRUE,68340,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0022_slide1_7.png,Monocyte_without_RBC,0.5624,Monocyte,TRUE,58487,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0121_slide2_1.png,Monocyte_without_RBC,0.5624,Monocyte,TRUE,67415,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0197_slide1_3.png,Monocyte_without_RBC,0.5626,Monocyte,TRUE,67818,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0143_slide1_6.png,Unusable,0.5629,Monocyte,TRUE,67570,Clustered cell
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0071_slide1_7.png,Monocyte_without_RBC,0.5632,Monocyte,TRUE,61175,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0011_slide2_4.png,Monocyte_without_RBC,0.5633,Monocyte,TRUE,220501,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0012_slide2_4.png,Monocyte_without_RBC,0.5633,Monocyte,TRUE,64241,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y011_cell_0011_slide1_1.png,Clustered_cell,0.5635,Monocyte,TRUE,494555,
D:/MMA_LabelledData/Sliced\RBC alone\tile_x018_y013_cell_0007_slide1_5.png,RBC alone,0.5636,Monocyte,TRUE,494935,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0062_slide1_2.png,Monocyte_without_RBC,0.5636,Monocyte,TRUE,63051,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0003_slide2_2.png,Monocyte_without_RBC,0.5637,Monocyte,TRUE,68096,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0167_slide1_5.png,Clustered_cell,0.5638,Monocyte,TRUE,59708,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0066_slide1_6.png,Clustered_cell,0.5638,Monocyte,TRUE,57245,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0132_slide1_6.png,Clustered_cell,0.5639,Monocyte,TRUE,219579,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0044_slide2_7.png,Monocyte_without_RBC,0.564,Monocyte,TRUE,66680,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0235_slide1_4.png,Clustered_cell,0.5642,Monocyte,TRUE,65831,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0018_slide2_7.png,Monocyte_without_RBC,0.5645,Monocyte,TRUE,220617,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0175_slide1_6.png,Unusable,0.5648,Monocyte,TRUE,63718,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0099_slide2_1.png,Monocyte_without_RBC,0.5649,Monocyte,TRUE,63358,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0014_slide2_3.png,Monocyte_without_RBC,0.5652,Monocyte,TRUE,56475,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0135_slide2_1.png,Clustered_cell,0.5653,Monocyte,TRUE,65585,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0139_slide1_2.png,Clustered_cell,0.5657,Monocyte,TRUE,219611,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0059_slide2_4.png,Monocyte_without_RBC,0.5657,Monocyte,TRUE,57164,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0235_slide1_6.png,Clustered_cell,0.5658,Monocyte,TRUE,220015,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0047_slide2_6.png,Monocyte_without_RBC,0.5658,Monocyte,TRUE,58821,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0026_slide2_3.png,Unusable,0.566,Monocyte,TRUE,66420,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0031_slide2_6.png,Monocyte_without_RBC,0.5661,Monocyte,TRUE,220818,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0011_slide2_3.png,Lymphocyte,0.5661,Monocyte,TRUE,60396,rbc alone
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0024_slide2_4.png,Unusable,0.5661,Monocyte,TRUE,66391,rbc alone
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0238_slide1_6.png,Clustered_cell,0.5662,Monocyte,TRUE,59996,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0011_slide2_7.png,Monocyte_without_RBC,0.5664,Monocyte,TRUE,64226,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0001_slide2_2.png,Monocyte_without_RBC,0.5664,Monocyte,TRUE,68048,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0044_slide2_7.png,Clustered_cell,0.5664,Monocyte,TRUE,60885,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0024_slide2_3.png,Monocyte_without_RBC,0.5665,Monocyte,TRUE,62553,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0072_slide1_3.png,Monocyte_without_RBC,0.5668,Monocyte,TRUE,61181,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0098_slide1_6.png,Monocyte_without_RBC,0.5668,Monocyte,TRUE,221569,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0010_slide2_4.png,Monocyte_without_RBC,0.5672,Monocyte,TRUE,64203,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0015_slide1_8.png,Monocyte_without_RBC,0.5673,Monocyte,TRUE,220562,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0226_slide1_4.png,Unusable,0.5674,Monocyte,TRUE,61998,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0031_slide2_4.png,Clustered_cell,0.5676,Monocyte,TRUE,62652,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0044_slide2_1.png,Clustered_cell,0.5678,Monocyte,TRUE,56966,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0033_slide2_4.png,Clustered_cell,0.5679,Monocyte,TRUE,66525,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0016_slide2_3.png,Monocyte_without_RBC,0.568,Monocyte,TRUE,220581,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0165_slide1_6.png,Monocyte_without_RBC,0.5682,Monocyte,TRUE,219735,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0064_slide2_7.png,Monocyte_without_RBC,0.5683,Monocyte,TRUE,66916,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0007_slide2_3.png,Monocyte_without_RBC,0.5687,Monocyte,TRUE,64136,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0093_slide1_5.png,Clustered_cell,0.5687,Monocyte,TRUE,59271,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0224_slide1_6.png,Monocyte_without_RBC,0.5689,Monocyte,TRUE,219971,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0015_slide2_4.png,Monocyte_without_RBC,0.5692,Monocyte,TRUE,56497,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0007_slide1_1.png,Unusable,0.5693,Monocyte,TRUE,58223,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0053_slide1_6.png,Clustered_cell,0.5693,Monocyte,TRUE,66790,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0146_slide1_2.png,Clustered_cell,0.5695,Monocyte,TRUE,67585,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0117_slide1_6.png,Unusable,0.5698,Monocyte,TRUE,221701,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0022_slide2_2.png,Monocyte_without_RBC,0.5698,Monocyte,TRUE,58490,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0080_slide1_6.png,Clustered_cell,0.5705,Monocyte,TRUE,57385,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0078_slide2_6.png,Clustered_cell,0.5708,Monocyte,TRUE,57372,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0024_slide1_2.png,Clustered_cell,0.5709,Monocyte,TRUE,58510,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0145_slide1_6.png,Monocyte_without_RBC,0.5712,Monocyte,TRUE,65625,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0058_slide2_4.png,Monocyte_without_RBC,0.5714,Monocyte,TRUE,58949,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0110_slide2_1.png,Unusable,0.5715,Monocyte,TRUE,67327,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0170_slide1_5.png,Unusable,0.5717,Monocyte,TRUE,61833,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0043_slide1_4.png,Clustered_cell,0.5718,Monocyte,TRUE,494854,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0130_slide1_1.png,Clustered_cell,0.5719,Monocyte,TRUE,221774,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0183_slide1_4.png,Clustered_cell,0.572,Monocyte,TRUE,479913,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0037_slide2_3.png,Monocyte_without_RBC,0.572,Monocyte,TRUE,60783,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0014_slide1_5.png,Clustered_cell,0.572,Monocyte,TRUE,64268,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0201_slide1_6.png,Monocyte_without_RBC,0.5726,Monocyte,TRUE,63799,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0035_slide1_2.png,Monocyte_without_RBC,0.5726,Monocyte,TRUE,66544,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0117_slide1_5.png,Clustered_cell,0.5727,Monocyte,TRUE,63464,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y011_cell_0068_slide1_3.png,Clustered_cell,0.5729,Monocyte,TRUE,494691,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0187_slide1_2.png,Clustered_cell,0.5732,Monocyte,TRUE,222041,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0039_slide1_4.png,Clustered_cell,0.5733,Monocyte,TRUE,494846,
D:/MMA_LabelledData/Sliced\RBC alone\tile_x007_y004_cell_0048_slide1_3.png,RBC alone,0.5734,Monocyte,TRUE,221050,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0012_slide2_7.png,Clustered_cell,0.5737,Monocyte,TRUE,220521,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0126_slide1_1.png,Clustered_cell,0.574,Monocyte,TRUE,469801,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0217_slide1_6.png,Clustered_cell,0.5741,Monocyte,TRUE,59912,
D:/MMA_LabelledData/Sliced\RBC alone\tile_x018_y013_cell_0001_slide1_1.png,RBC alone,0.5742,Monocyte,TRUE,494908,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0002_slide2_2.png,Monocyte_without_RBC,0.5743,Monocyte,TRUE,62149,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0045_slide1_7.png,Monocyte_without_RBC,0.5743,Monocyte,TRUE,66687,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0005_slide1_1.png,Clustered_cell,0.5746,Monocyte,TRUE,494729,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0037_slide2_5.png,Monocyte_without_RBC,0.5746,Monocyte,TRUE,62737,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0028_slide2_4.png,Unusable,0.5748,Monocyte,TRUE,220771,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0092_slide1_5.png,Clustered_cell,0.5749,Monocyte,TRUE,61356,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0210_slide1_5.png,Unusable,0.5752,Monocyte,TRUE,61953,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0139_slide2_2.png,Clustered_cell,0.5752,Monocyte,TRUE,63575,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0012_slide1_1.png,Unusable,0.5752,Monocyte,TRUE,56421,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0198_slide1_6.png,Monocyte_without_RBC,0.5752,Monocyte,TRUE,222082,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0170_slide2_2.png,Monocyte_without_RBC,0.5755,Monocyte,TRUE,63699,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0004_slide2_1.png,Unusable,0.5756,Monocyte,TRUE,66040,Clustered cell
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y002_cell_0064_slide1_5.png,RBC alone,0.5758,Monocyte,TRUE,59009,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0106_slide1_6.png,Lymphocyte,0.5758,Monocyte,TRUE,61469,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0241_slide1_5.png,Clustered_cell,0.5759,Monocyte,TRUE,62029,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0261_slide1_2.png,Clustered_cell,0.576,Monocyte,TRUE,60075,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0098_slide2_1.png,Clustered_cell,0.5761,Monocyte,TRUE,65331,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0114_slide2_1.png,Unusable,0.5762,Monocyte,TRUE,63448,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0040_slide2_5.png,Unusable,0.5763,Monocyte,TRUE,62779,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0044_slide2_3.png,Monocyte_without_RBC,0.5765,Monocyte,TRUE,221001,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0049_slide2_3.png,Monocyte_without_RBC,0.5768,Monocyte,TRUE,66742,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0166_slide1_5.png,Clustered_cell,0.5771,Monocyte,TRUE,479833,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0043_slide2_1.png,Monocyte_without_RBC,0.5773,Monocyte,TRUE,60865,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0222_slide1_5.png,Clustered_cell,0.5774,Monocyte,TRUE,61989,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0020_slide2_7.png,Monocyte_without_RBC,0.5778,Monocyte,TRUE,220649,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0130_slide1_3.png,Lymphocyte,0.5778,Monocyte,TRUE,59500,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0025_slide2_7.png,Monocyte_without_RBC,0.5778,Monocyte,TRUE,66409,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0050_slide2_3.png,Monocyte_without_RBC,0.5779,Monocyte,TRUE,221085,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0045_slide2_7.png,Clustered_cell,0.578,Monocyte,TRUE,60899,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y007_cell_0003_slide1_6.png,Clustered_cell,0.5783,Monocyte,TRUE,68092,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0158_slide1_5.png,Clustered_cell,0.5784,Monocyte,TRUE,59663,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0022_slide1_3.png,Monocyte_without_RBC,0.5785,Monocyte,TRUE,58483,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y014_cell_0005_slide1_4.png,Clustered_cell,0.5785,Monocyte,TRUE,495174,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0004_slide2_6.png,Monocyte_without_RBC,0.5786,Monocyte,TRUE,58169,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0023_slide2_8.png,Monocyte_without_RBC,0.5787,Monocyte,TRUE,220698,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0114_slide2_1.png,Monocyte_without_RBC,0.5792,Monocyte,TRUE,57647,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0010_slide2_3.png,Unusable,0.5794,Monocyte,TRUE,58293,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0047_slide2_2.png,Clustered_cell,0.5795,Monocyte,TRUE,57006,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0077_slide2_6.png,Monocyte_without_RBC,0.5795,Monocyte,TRUE,63214,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0006_slide2_4.png,Monocyte_without_RBC,0.5796,Monocyte,TRUE,66085,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0202_slide1_4.png,Monocyte_without_RBC,0.5796,Monocyte,TRUE,65765,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0004_slide2_8.png,Monocyte_without_RBC,0.5797,Monocyte,TRUE,58171,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0104_slide2_2.png,Monocyte_without_RBC,0.5798,Monocyte,TRUE,67276,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y007_cell_0013_slide3_2.png,Clustered_cell,0.5799,Monocyte,TRUE,68305,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0043_slide2_1.png,Clustered_cell,0.5803,Monocyte,TRUE,66662,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0144_slide1_4.png,Clustered_cell,0.5805,Monocyte,TRUE,59585,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0049_slide1_4.png,Clustered_cell,0.5806,Monocyte,TRUE,66736,
