file_path,folder,prob_unclustered,prob_clustered,prob_nonmono,max_probability,prediction,uncertain,label_studio_id
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0120_slide1_5.png,Monocyte_without_RBC,0.5212,0.0198,0.459,0.5212,Unclustered,True,61570
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0013_slide2_1.png,Monocyte_without_RBC,0.5213,0.1041,0.3746,0.5213,Unclustered,True,60430
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0290_slide1_4.png,Clustered_cell,0.4122,0.5214,0.0664,0.5214,Clustered,True,65903
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0151_slide1_6.png,Clustered_cell,0.5214,0.478,0.0007,0.5214,Unclustered,True,59629
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0008_slide2_1.png,Clustered_cell,0.5217,0.4658,0.0125,0.5217,Unclustered,True,60337
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0022_slide1_3.png,Monocyte_without_RBC,0.5217,0.0287,0.4496,0.5217,Unclustered,True,58483
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0022_slide1_6.png,Monocyte_without_RBC,0.5218,0.0062,0.472,0.5218,Unclustered,True,220672
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0094_slide1_1.png,Clustered_cell,0.4583,0.5219,0.0198,0.5219,Clustered,True,469583
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y011_cell_0020_slide1_3.png,Monocyte_without_RBC,0.5219,0.0086,0.4695,0.5219,Unclustered,True,494592
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0006_slide1_3.png,Monocyte_without_RBC,0.522,0.2378,0.2402,0.522,Unclustered,True,58204
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y013_cell_0050_slide1_5.png,Clustered_cell,0.4662,0.5221,0.0116,0.5221,Clustered,True,495092
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0029_slide1_6.png,Clustered_cell,0.4354,0.0425,0.5221,0.5221,NonMonocyte,True,56748
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0018_slide1_8.png,Unusable,0.424,0.0539,0.5221,0.5221,NonMonocyte,True,66295
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0323_slide1_5.png,Clustered_cell,0.5222,0.0435,0.4343,0.5222,Unclustered,True,58063
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0119_slide1_5.png,Clustered_cell,0.0056,0.4722,0.5222,0.5222,NonMonocyte,True,67397
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0124_slide2_2.png,Clustered_cell,0.4501,0.5223,0.0277,0.5223,Clustered,True,67440
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0022_slide2_7.png,Monocyte_without_RBC,0.4179,0.5223,0.0598,0.5223,Clustered,True,62529
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0004_slide2_3.png,Monocyte_without_RBC,0.5224,0.4563,0.0214,0.5224,Unclustered,True,220358
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0148_slide2_1.png,Monocyte_without_RBC,0.3799,0.5225,0.0976,0.5225,Clustered,True,65638
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0276_slide1_4.png,Monocyte_without_RBC,0.444,0.5226,0.0333,0.5226,Clustered,True,220151
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0126_slide1_6.png,Clustered_cell,0.0004,0.5228,0.4768,0.5228,Clustered,True,65534
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0026_slide3_5.png,Monocyte_without_RBC,0.4104,0.5228,0.0668,0.5228,Clustered,True,56708
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0047_slide1_6.png,Lymphocyte,0.4605,0.0168,0.5228,0.5228,NonMonocyte,True,57002
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0022_slide1_1.png,Clustered_cell,0.4596,0.5229,0.0175,0.5229,Clustered,True,64393
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0049_slide1_8.png,Monocyte_without_RBC,0.5229,0.4433,0.0337,0.5229,Unclustered,True,64805
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0043_slide1_2.png,Monocyte_without_RBC,0.523,0.3468,0.1302,0.523,Unclustered,True,64715
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0069_slide1_5.png,Clustered_cell,0.0022,0.5232,0.4746,0.5232,Clustered,True,66958
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0168_slide1_6.png,Unusable,0.0058,0.471,0.5232,0.5232,NonMonocyte,True,65698
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y006_cell_0071_slide1_6.png,Monocyte_with_RBC,0.3317,0.145,0.5233,0.5233,NonMonocyte,True,66977
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0005_slide1_7.png,Lymphocyte,0.474,0.0027,0.5233,0.5233,NonMonocyte,True,58186
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0071_slide2_3.png,Monocyte_without_RBC,0.4542,0.0223,0.5235,0.5235,NonMonocyte,True,57300
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0037_slide2_4.png,Monocyte_without_RBC,0.5236,0.0415,0.4348,0.5236,Unclustered,True,58693
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y011_cell_0055_slide1_3.png,Monocyte_without_RBC,0.4073,0.5236,0.0691,0.5236,Clustered,True,494678
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0098_slide1_6.png,Lymphocyte,0.5239,0.0179,0.4582,0.5239,Unclustered,True,61405
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0013_slide1_3.png,Unusable,0.4588,0.0172,0.5239,0.5239,NonMonocyte,True,60424
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0150_slide1_4.png,Monocyte_without_RBC,0.5239,0.008,0.4681,0.5239,Unclustered,True,469924
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0038_slide1_7.png,Monocyte_without_RBC,0.524,0.3832,0.0929,0.524,Unclustered,True,66591
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y003_cell_0256_slide1_5.png,RBC alone,0.5243,0.0022,0.4735,0.5243,Unclustered,True,62059
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0218_slide1_6.png,Clustered_cell,0.0016,0.4741,0.5243,0.5243,NonMonocyte,True,59916
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y006_cell_0057_slide1_2.png,Monocyte_with_RBC,0.4365,0.5244,0.0391,0.5244,Clustered,True,66836
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0006_slide2_8.png,Monocyte_without_RBC,0.4052,0.0702,0.5245,0.5245,NonMonocyte,True,220405
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0250_slide1_4.png,Clustered_cell,0.4161,0.5246,0.0593,0.5246,Clustered,True,67961
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0124_slide1_4.png,Clustered_cell,0.0225,0.4528,0.5247,0.5247,NonMonocyte,True,469792
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0055_slide1_1.png,Clustered_cell,0.0882,0.3871,0.5247,0.5247,NonMonocyte,True,221144
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0127_slide1_6.png,Monocyte_without_RBC,0.3792,0.096,0.5248,0.5248,NonMonocyte,True,61620
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0085_slide2_4.png,Monocyte_without_RBC,0.4587,0.0163,0.525,0.525,NonMonocyte,True,63272
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0042_slide1_6.png,Monocyte_without_RBC,0.472,0.0031,0.525,0.525,NonMonocyte,True,64705
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0021_slide1_8.png,Monocyte_without_RBC,0.5251,0.0073,0.4676,0.5251,Unclustered,True,58473
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0127_slide1_4.png,Clustered_cell,0.0011,0.5251,0.4737,0.5251,Clustered,True,59483
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0048_slide1_5.png,Clustered_cell,0.005,0.5253,0.4696,0.5253,Clustered,True,66724
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0012_slide1_6.png,Monocyte_without_RBC,0.4623,0.0123,0.5254,0.5254,NonMonocyte,True,66194
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0136_slide1_8.png,Monocyte_without_RBC,0.5254,0.0328,0.4419,0.5254,Unclustered,True,469860
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0058_slide2_6.png,Monocyte_without_RBC,0.026,0.5255,0.4485,0.5255,Clustered,True,66855
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0024_slide2_3.png,Unusable,0.0001,0.4741,0.5257,0.5257,NonMonocyte,True,66390
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0043_slide2_2.png,Clustered_cell,0.0002,0.5259,0.4739,0.5259,Clustered,True,56954
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0074_slide2_6.png,Clustered_cell,0.0754,0.3986,0.526,0.526,NonMonocyte,True,57332
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0021_slide2_2.png,Monocyte_without_RBC,0.4155,0.5261,0.0584,0.5261,Clustered,True,66344
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0033_slide1_4.png,Monocyte_without_RBC,0.4669,0.0069,0.5262,0.5262,NonMonocyte,True,220838
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0090_slide1_1.png,Clustered_cell,0.5263,0.3644,0.1094,0.5263,Unclustered,True,221500
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0098_slide1_5.png,Monocyte_without_RBC,0.5265,0.0035,0.4701,0.5265,Unclustered,True,63350
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0010_slide2_3.png,Monocyte_without_RBC,0.4534,0.02,0.5266,0.5266,NonMonocyte,True,60377
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0082_slide1_4.png,Monocyte_without_RBC,0.4649,0.0083,0.5268,0.5268,NonMonocyte,True,67074
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0077_slide1_4.png,Monocyte_without_RBC,0.5268,0.4524,0.0207,0.5268,Unclustered,True,67029
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0173_slide1_1.png,Clustered_cell,0.2057,0.5268,0.2675,0.5268,Clustered,True,219764
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0002_slide2_8.png,Unusable,0.4216,0.051,0.5274,0.5274,NonMonocyte,True,62155
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0127_slide1_3.png,Clustered_cell,0.3708,0.5276,0.1016,0.5276,Clustered,True,65538
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0144_slide1_6.png,Unusable,0.0006,0.4718,0.5276,0.5276,NonMonocyte,True,219639
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0019_slide1_8.png,Monocyte_without_RBC,0.4676,0.0045,0.5279,0.5279,NonMonocyte,True,58443
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0093_slide1_5.png,Clustered_cell,0.0017,0.4704,0.5279,0.5279,NonMonocyte,True,63320
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y006_cell_0195_slide1_4.png,Monocyte_without_RBC,0.4679,0.0042,0.5279,0.5279,NonMonocyte,True,479945
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0162_slide1_5.png,Clustered_cell,0.0011,0.4707,0.5282,0.5282,NonMonocyte,True,59683
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y009_cell_0015_slide1_8.png,Monocyte_without_RBC,0.5284,0.0066,0.465,0.5284,Unclustered,True,483966
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0037_slide1_1.png,Unusable,0.5287,0.0172,0.4541,0.5287,Unclustered,True,66571
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0142_slide1_4.png,Monocyte_without_RBC,0.5288,0.3941,0.0771,0.5288,Unclustered,True,61720
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0144_slide1_2.png,Clustered_cell,0.0283,0.4429,0.5288,0.5288,NonMonocyte,True,469897
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0012_slide1_6.png,Clustered_cell,0.5289,0.0338,0.4373,0.5289,Unclustered,True,58326
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0012_slide1_5.png,Monocyte_without_RBC,0.4424,0.0284,0.5291,0.5291,NonMonocyte,True,220511
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0129_slide1_6.png,Unusable,0.0058,0.5293,0.4649,0.5293,Clustered,True,63533
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x007_y003_cell_0315_slide1_2.png,Monocyte_with_RBC,0.3576,0.113,0.5294,0.5294,NonMonocyte,True,220211
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0024_slide1_8.png,Clustered_cell,0.4285,0.5296,0.0419,0.5296,Clustered,True,58516
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0061_slide1_4.png,Monocyte_without_RBC,0.0506,0.5296,0.4198,0.5296,Clustered,True,57182
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0018_slide1_5.png,Monocyte_without_RBC,0.5299,0.0553,0.4148,0.5299,Unclustered,True,66292
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0174_slide1_4.png,Clustered_cell,0.0698,0.53,0.4002,0.53,Clustered,True,219770
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0019_slide1_6.png,Clustered_cell,0.0155,0.4544,0.5301,0.5301,NonMonocyte,True,66309
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0008_slide1_1.png,Monocyte_without_RBC,0.5301,0.0044,0.4655,0.5301,Unclustered,True,220432
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0034_slide1_4.png,Monocyte_without_RBC,0.4569,0.013,0.5301,0.5301,NonMonocyte,True,220853
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0010_slide1_7.png,Monocyte_without_RBC,0.5304,0.0017,0.4679,0.5304,Unclustered,True,220477
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0036_slide1_4.png,Monocyte_without_RBC,0.5305,0.2898,0.1797,0.5305,Unclustered,True,220883
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0064_slide2_1.png,Clustered_cell,0.4605,0.5306,0.0089,0.5306,Clustered,True,57226
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0009_slide1_1.png,Monocyte_without_RBC,0.4065,0.0629,0.5306,0.5306,NonMonocyte,True,60348
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0047_slide1_5.png,Unusable,0.0153,0.5307,0.454,0.5307,Clustered,True,58813
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0036_slide2_7.png,Monocyte_without_RBC,0.5307,0.444,0.0254,0.5307,Unclustered,True,66570
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0026_slide1_4.png,Clustered_cell,0.5308,0.288,0.1813,0.5308,Unclustered,True,66413
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y006_cell_0162_slide1_3.png,Monocyte_without_RBC,0.4645,0.0046,0.5309,0.5309,NonMonocyte,True,479811
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0017_slide1_7.png,Clustered_cell,0.1753,0.2938,0.5309,0.5309,NonMonocyte,True,60494
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0103_slide1_5.png,Monocyte_without_RBC,0.4663,0.0027,0.531,0.531,NonMonocyte,True,221607
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0036_slide2_5.png,Monocyte_without_RBC,0.3142,0.1547,0.5311,0.5311,NonMonocyte,True,66568
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0200_slide1_5.png,Lymphocyte,0.5311,0.0065,0.4624,0.5311,Unclustered,True,61923
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0076_slide1_2.png,Unusable,0.2687,0.2001,0.5311,0.5311,NonMonocyte,True,65107
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0105_slide2_1.png,Monocyte_without_RBC,0.5313,0.0617,0.407,0.5313,Unclustered,True,65391
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0006_slide2_7.png,Monocyte_without_RBC,0.5314,0.0027,0.4658,0.5314,Unclustered,True,68171
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0027_slide1_1.png,Clustered_cell,0.0178,0.4507,0.5315,0.5315,NonMonocyte,True,56709
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0220_slide1_4.png,Clustered_cell,0.4587,0.5315,0.0098,0.5315,Clustered,True,479995
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0307_slide1_5.png,Lymphocyte,0.5315,0.2577,0.2108,0.5315,Unclustered,True,58047
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0003_slide1_7.png,Monocyte_without_RBC,0.4622,0.5316,0.0062,0.5316,Clustered,True,58138
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0007_slide2_7.png,Monocyte_without_RBC,0.5317,0.0076,0.4606,0.5317,Unclustered,True,60323
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0054_slide1_6.png,Clustered_cell,0.5317,0.2444,0.2239,0.5317,Unclustered,True,64869
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0076_slide2_7.png,Monocyte_without_RBC,0.5319,0.0423,0.4258,0.5319,Unclustered,True,65115
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y013_cell_0010_slide1_3.png,Clustered_cell,0.1011,0.3669,0.532,0.532,NonMonocyte,True,494945
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0057_slide2_1.png,Clustered_cell,0.2817,0.1863,0.532,0.532,NonMonocyte,True,66841
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0016_slide1_4.png,Lymphocyte,0.464,0.004,0.532,0.532,NonMonocyte,True,60475
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0145_slide1_5.png,Monocyte_without_RBC,0.4652,0.0027,0.5321,0.5321,NonMonocyte,True,59592
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0002_slide1_5.png,Clustered_cell,0.467,0.5322,0.0008,0.5322,Clustered,True,65989
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0079_slide2_3.png,Lymphocyte,0.5322,0.022,0.4457,0.5322,Unclustered,True,59172
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0154_slide1_5.png,Unusable,0.0005,0.4672,0.5323,0.5323,NonMonocyte,True,63633
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0080_slide1_3.png,Monocyte_without_RBC,0.4602,0.5324,0.0075,0.5324,Clustered,True,221412
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0065_slide1_5.png,Clustered_cell,0.0003,0.4672,0.5326,0.5326,NonMonocyte,True,61113
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0003_slide1_8.png,Lymphocyte,0.5327,0.0059,0.4614,0.5327,Unclustered,True,60229
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0139_slide1_4.png,Monocyte_without_RBC,0.5328,0.0043,0.4629,0.5328,Unclustered,True,219613
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y002_cell_0074_slide2_3.png,RBC alone,0.1234,0.3438,0.5329,0.5329,NonMonocyte,True,59123
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0076_slide1_2.png,Clustered_cell,0.1724,0.5331,0.2945,0.5331,Clustered,True,59135
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0003_slide1_2.png,Monocyte_without_RBC,0.5332,0.3608,0.106,0.5332,Unclustered,True,58133
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0039_slide1_7.png,Monocyte_without_RBC,0.5337,0.4612,0.0051,0.5337,Unclustered,True,60807
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0076_slide2_4.png,Monocyte_without_RBC,0.4418,0.0242,0.534,0.534,NonMonocyte,True,63204
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0001_slide2_7.png,Monocyte_without_RBC,0.5341,0.0227,0.4433,0.5341,Unclustered,True,58098
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0018_slide1_5.png,Clustered_cell,0.0025,0.5341,0.4634,0.5341,Clustered,True,64333
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0098_slide1_4.png,Monocyte_without_RBC,0.4515,0.0143,0.5342,0.5342,NonMonocyte,True,61403
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y014_cell_0002_slide1_3.png,Monocyte_without_RBC,0.5343,0.1558,0.3099,0.5343,Unclustered,True,495161
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y006_cell_0175_slide1_8.png,Monocyte_without_RBC,0.2129,0.2528,0.5344,0.5344,NonMonocyte,True,479879
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0221_slide1_2.png,Monocyte_without_RBC,0.5345,0.451,0.0145,0.5345,Unclustered,True,219957
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x018_y009_cell_0038_slide1_5.png,Monocyte_with_RBC,0.5345,0.4569,0.0086,0.5345,Unclustered,True,494139
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0015_slide2_7.png,Monocyte_without_RBC,0.5345,0.3893,0.0762,0.5345,Unclustered,True,220569
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0149_slide1_8.png,Clustered_cell,0.4622,0.5346,0.0032,0.5346,Clustered,True,469921
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0314_slide1_4.png,Clustered_cell,0.0059,0.4593,0.5348,0.5348,NonMonocyte,True,68034
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0094_slide1_4.png,Monocyte_without_RBC,0.45,0.015,0.5349,0.5349,NonMonocyte,True,221535
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0204_slide1_4.png,Monocyte_without_RBC,0.4611,0.0039,0.535,0.535,NonMonocyte,True,67847
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0069_slide1_4.png,Unusable,0.0005,0.535,0.4645,0.535,Clustered,True,63130
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0088_slide1_6.png,Clustered_cell,0.4128,0.535,0.0522,0.535,Clustered,True,63290
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y011_cell_0069_slide1_3.png,Clustered_cell,0.535,0.3849,0.0801,0.535,Unclustered,True,494692
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0234_slide1_6.png,Unusable,0.0011,0.5351,0.4638,0.5351,Clustered,True,220011
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0016_slide1_5.png,Unusable,0.1928,0.2719,0.5353,0.5353,NonMonocyte,True,66260
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0082_slide2_6.png,Clustered_cell,0.0068,0.5353,0.4579,0.5353,Clustered,True,57412
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0144_slide1_5.png,Monocyte_without_RBC,0.4364,0.5353,0.0283,0.5353,Clustered,True,221852
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0082_slide2_2.png,Monocyte_without_RBC,0.5354,0.3101,0.1545,0.5354,Unclustered,True,221438
D:/MMA_LabelledData/Sliced\Unusable\tile_x017_y006_cell_0197_slide1_2.png,Unusable,0.5357,0.0041,0.4602,0.5357,Unclustered,True,479948
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0013_slide1_2.png,Clustered_cell,0.536,0.4141,0.0498,0.536,Unclustered,True,56445
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0264_slide1_4.png,Monocyte_without_RBC,0.4368,0.5364,0.0268,0.5364,Clustered,True,67984
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y007_cell_0010_slide2_4.png,Lymphocyte,0.5364,0.0216,0.4419,0.5364,Unclustered,True,68248
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0085_slide2_1.png,Clustered_cell,0.1211,0.5366,0.3422,0.5366,Clustered,True,65202
